,hyperlink
5301,https://github.com/froxlor/froxlor/commit/9e8f32f1e86016733b603b50c31b97f472e8dabc
5302,https://github.com/froxlor/froxlor/commit/ce9a5f97a3edb30c7d33878765d3c014a6583597
5303,https://github.com/froxlor/froxlor/commit/da810ea95393dfaec68a70e30b7c887c50563a7e
5304,https://github.com/froxlor/froxlor/commit/e8ed43056c1665522a586e3485da67f2bdf073aa
5305,https://github.com/froxlor/froxlor/commit/f36bc61fc74c85a21c8d31448198b11f96eb3bc6
5306,https://github.com/Froxlor/Froxlor/security/advisories/GHSA-625g-fm5w-w7w4
5307,https://github.com/FRRouting/frr/compare/frr-8.4.2...frr-8.4.3
5308,https://github.com/FRRouting/frr/compare/frr-8.5-rc...frr-8.5
5309,https://github.com/FRRouting/frr/issues/13098
5310,https://github.com/FRRouting/frr/issues/13099
5311,https://github.com/FRRouting/frr/pull/12884
5312,https://github.com/FRRouting/frr/pull/12951
5313,https://github.com/FRRouting/frr/pull/12956
5314,https://github.com/FRRouting/frr/pull/13222/commits/cfd04dcb3e689754a72507d086ba3b9709fc5ed8
5315,https://github.com/FRRouting/frr/pull/14232
5316,https://github.com/FRRouting/frr/pull/14241
5317,https://github.com/FRRouting/frr/pull/14245
5318,https://github.com/FRRouting/frr/pull/14260
5319,https://github.com/FRRouting/frr/pull/14645/commits/b08afc81c60607a4f736f418f2e3eb06087f1a35
5320,https://github.com/FRRouting/frr/pull/14645/commits/d8482bf011cb2b173e85b65b4bf3d5061250cdb9
5321,https://github.com/FRRouting/frr/pull/14716/commits/6814f2e0138a6ea5e1f83bdd9085d9a77999900b
5322,https://github.com/FRRouting/frr/pull/14716/commits/c37119df45bbf4ef713bc10475af2ee06e12f3bf
5323,https://github.com/FRRouting/frr/pull/15431
5324,https://github.com/FRRouting/frr/releases
5325,https://github.com/fsevents/fsevents/compare/v1.2.10...v1.2.11
5326,https://github.com/fu2x2000/Liferay_exploit_Poc
5327,https://github.com/fuge/cms/issues/3
5328,https://github.com/fuge/cms/issues/4
5329,https://github.com/fullstackhero/dotnet-webapi-boilerplate
5330,https://github.com/funadmin/funadmin/issues/12
5331,https://github.com/funadmin/funadmin/issues/17
5332,https://github.com/funadmin/funadmin/issues/3
5333,https://github.com/funadmin/funadmin/issues/4
5334,https://github.com/funadmin/funadmin/issues/5
5335,https://github.com/funadmin/funadmin/issues/6
5336,https://github.com/funadmin/funadmin/issues/7
5337,https://github.com/funadmin/funadmin/issues/8
5338,https://github.com/funadmin/funadmin/issues/9
5339,https://github.com/Funcy33/Vluninfo_Repo/tree/main/CNVDs/104
5340,https://github.com/Funcy33/Vluninfo_Repo/tree/main/CNVDs/113
5341,https://github.com/Funcy33/Vluninfo_Repo/tree/main/CNVDs/113_1
5342,https://github.com/Funcy33/Vluninfo_Repo/tree/main/CNVDs/113_2
5343,https://github.com/Funcy33/Vluninfo_Repo/tree/main/CNVDs/AC6/205_1
5344,https://github.com/funnn7/cve/blob/main/sql.md
5345,https://github.com/funny-kill/CVE-2023-34852/blob/main/CVE-2023-34852.md
5346,https://github.com/funny-mud-peee/IoT-vuls/blob/main/dir822+/1/readme.md
5347,https://github.com/funny-mud-peee/IoT-vuls/blob/main/dir822+/2/readme.md
5348,https://github.com/funny-mud-peee/IoT-vuls/blob/main/Netgear%20CBR40%5CCBK40%5CCBK43/Info%20Leak%20in%20Netgear-CBR40%E3%80%81CBK40%E3%80%81CBK43%20Router%EF%BC%88currentsetting.htm%EF%BC%89.md
5349,https://github.com/funny-mud-peee/IoT-vuls/blob/main/Netgear%20CBR40%5CCBK40%5CCBK43/Info%20Leak%20in%20Netgear-CBR40%E3%80%81CBK40%E3%80%81CBK43%20Router%EF%BC%88debuginfo.htm%EF%BC%89.md
5350,https://github.com/funny-mud-peee/IoT-vuls/blob/main/netgear%20R6850/Info%20Leak%20in%20Netgear-R6850%EF%BC%88BRS_top.html%EF%BC%89.md
5351,https://github.com/funny-mud-peee/IoT-vuls/blob/main/netgear%20R6850/Info%20Leak%20in%20Netgear-R6850%EF%BC%88currentsetting.htm%EF%BC%89.md
5352,https://github.com/funny-mud-peee/IoT-vuls/blob/main/netgear%20R6850/Info%20Leak%20in%20Netgear-R6850%EF%BC%88debuginfo.htm%EF%BC%89.md
5353,https://github.com/funny-mud-peee/IoT-vuls/blob/main/netgear%20R6850/Netgear-R6850%20V1.1.0.88%20Command%20Injection%28ntp_server%29.md
5354,https://github.com/funny-mud-peee/IoT-vuls/blob/main/netgear%20R6850/Netgear-R6850%20V1.1.0.88%20Command%20Injection%28ping_test%29.md
5355,https://github.com/funny-mud-peee/IoT-vuls/blob/main/TOTOLINK%20A3300R/10/TOTOlink%20A3300R%20setPortForwardRules.md
5356,https://github.com/funny-mud-peee/IoT-vuls/blob/main/TOTOLINK%20A3300R/11/TOTOlink%20A3300R%20setParentalRules.md
5357,https://github.com/funny-mud-peee/IoT-vuls/blob/main/TOTOLINK%20A3300R/12/TOTOlink%20A3300R%20setMacFilterRules.md
5358,https://github.com/funny-mud-peee/IoT-vuls/blob/main/TOTOLINK%20A3300R/13/TOTOlink%20A3300R%20setWiFiScheduleCfg.md
5359,https://github.com/funny-mud-peee/IoT-vuls/blob/main/TOTOLINK%20A3300R/14/TOTOlink%20A3300R%20setRemoteCfg.md
5360,https://github.com/funny-mud-peee/IoT-vuls/blob/main/TOTOLINK%20A3300R/15/TOTOlink%20A3300R%20setWiFiAclRules.md
5361,https://github.com/funny-mud-peee/IoT-vuls/blob/main/TOTOLINK%20A3300R/1/TOTOlink%20A3300R%20setWanCfg.md
5362,https://github.com/funny-mud-peee/IoT-vuls/blob/main/TOTOLINK%20A3300R/2/TOTOlink%20A3300R%20setDdnsCfg.md
5363,https://github.com/funny-mud-peee/IoT-vuls/blob/main/TOTOLINK%20A3300R/3/TOTOLINK%20A3300R%20setScheduleCfg.md
5364,https://github.com/funny-mud-peee/IoT-vuls/blob/main/TOTOLINK%20A3300R/4/TOTOLINK%20A3300R%20setDmzCfg.md
5365,https://github.com/funny-mud-peee/IoT-vuls/blob/main/TOTOLINK%20A3300R/5/TOTOlink%20A3300R%20setNtpCfg.md
5366,https://github.com/funny-mud-peee/IoT-vuls/blob/main/TOTOLINK%20A3300R/6/TOTOlink%20A3300R%20setTr069Cfg.md
5367,https://github.com/funny-mud-peee/IoT-vuls/blob/main/TOTOLINK%20A3300R/7/TOTOlink%20A3300R%20setIpv6Cfg.md
5368,https://github.com/funny-mud-peee/IoT-vuls/blob/main/TOTOLINK%20A3300R/8/TOTOlink%20A3300R%20setStaticDhcpRules.md
5369,https://github.com/funny-mud-peee/IoT-vuls/blob/main/TOTOLINK%20A3300R/9/TOTOlink%20A3300R%20setUrlFilterRules.md
5370,https://github.com/funny-mud-peee/IoT-vuls/blob/main/TOTOLINK%20A8000RU/TOTOlink%20A8000RU%20hard%20code.md
5371,https://github.com/funny-mud-peee/IoT-vuls/blob/main/TOTOLINK%20A8000RU/TOTOlink%20A8000RU%20login%20bypass.md
5372,https://github.com/funny-mud-peee/IoT-vuls/tree/main/dir822%2B/2
5373,https://github.com/funson86/funboot/issues/2
5374,https://github.com/furlongm/openvpn-monitor/commit/ddb9d31ef0ec56f578bdacf99ebe9d68455ed8ca
5375,https://github.com/fusionpbx/fusionpbx/
5376,https://github.com/fusionpbx/fusionpbx/commit/2f8bed375c124c1d7e36138acc6903fcfcf15a8f
5377,https://github.com/fusionpbx/fusionpbx/commit/ee202cd61dc9a79fb2d634b1ad21ff2416d531cb
5378,https://github.com/fuxianghah/IOT/tree/main/Motorala/MR2600/13
5379,https://github.com/fuzzymannerz/swmp/commit/792bcab637cb8c3bd251d8fc8771512c5329a93e
5380,https://github.com/fuzzymannerz/swmp/pull/12
5381,https://github.com/Fw-fW-fw/UPDATE-CVE/blob/main/CVE-2022-46973
5382,https://github.com/Fw-fW-fw/UPDATE-CVE/blob/main/CVE-2023-25402
5383,https://github.com/Fw-fW-fw/UPDATE-CVE/blob/main/CVE-2023-25403
5384,https://github.com/Fw-fW-fw/UPDATE-CVE/blob/main/CVE-2023-26779
5385,https://github.com/Fw-fW-fw/UPDATE-CVE/blob/main/CVE-2023-26780
5386,https://github.com/fxc233/iot-vul/tree/main/Tenda/IPC
5387,https://github.com/FzBacon/CVE-2023-27216_D-Link_DSL-3782_Router_command_injection/blob/master/CVE-2023-27216_D-Link_DSL-3782_Router_command_injection.md#cve-2023-27216_d-link_dsl-3782_router_command_injection
5388,https://github.com/F-ZhaoYang/jhead/security/advisories/GHSA-xh27-xwgj-gqw2
5389,https://github.com/g1an123/POC/blob/main/README.md
5390,https://github.com/g1an123/POC/blob/main/Unauthorized%20file%20deletion.md
5391,https://github.com/g1an123/POC/blob/main/Unauthorized%20file%20overwrite.md
5392,https://github.com/g1an123/POC/blob/main/Unauthorized%20file%20read.md
5393,https://github.com/g1an123/POC/blob/main/Unauthorized%20file%20upload%20getshell.md
5394,https://github.com/G37SYS73M/Advisory_G37SYS73M/blob/main/CVE-2022-46087/poc.md
5395,https://github.com/G37SYS73M/CVE-2023-27742
5396,https://github.com/g3w-suite
5397,https://github.com/gabesolomon/CVE-2021-31233
5398,https://github.com/GaiZhenbiao/ChuanhuChatGPT/commit/bfac445e799c317b0f5e738ab394032a18de62eb
5399,https://github.com/GaiZhenbiao/ChuanhuChatGPT/security/advisories/GHSA-j34w-9xr4-m9p8
5400,https://github.com/galaxyproject/galaxy/blob/06d56c859713b74f1c2e35da1c2fcbbf0a965645/lib/galaxy/files/uris.py
5401,https://github.com/galaxyproject/galaxy/security/advisories/GHSA-j8q2-r4g5-f22j
5402,https://github.com/galaxyproject/galaxy/security/advisories/GHSA-vf5q-r8p9-35xh
5403,https://github.com/galette/galette/commit/a5c18bb9819b8da1b3ef58f3e79577083c657fbb
5404,https://github.com/galette/galette/security/advisories/GHSA-jrqg-mpwv-pxpv
5405,https://github.com/galoget/Thruk-CVE-2023-34096
5406,https://github.com/gandalf4a/crash_report/blob/main/vim/vim_huaf
5407,https://github.com/gaozhifeng/PHPMyWind/issues/10
5408,https://github.com/gaozhifeng/PHPMyWind/issues/11
5409,https://github.com/GaoZzr/CVE_report/blob/main/budget-and-expense-tracker-system/SQLi-1.md
5410,https://github.com/GaoZzr/CVE_report/blob/main/Supply_Management_System/SQLi-1.md
5411,https://github.com/GaoZzr/CVE_report/blob/main/Supply_Management_System/SQLi-2.md
5412,https://github.com/GaoZzr/CVE_report/blob/main/Supply_Management_System/SQLi-3.md
5413,https://github.com/garboa/cve_3/blob/main/file_put_content.md
5414,https://github.com/garboa/cve_3/blob/main/upload.md
5415,https://github.com/garden-io/garden/commit/3117964da40d3114f129a6131b4ada89eaa4eb8c
5416,https://github.com/garden-io/garden/security/advisories/GHSA-hm75-6vc9-8rpr
5417,https://github.com/garimpeiro-it/node-key-sender/blob/master/key-sender.js#L117%2C
5418,https://github.com/gatsby2003/cve/blob/main/sql.md
5419,https://github.com/gatsby2003/DedeCms/blob/main/DedeCms%20sql%20time-based%20blind%20injection.md
5420,https://github.com/gatsby2003/Shenzhen-Youkate-Industrial-Co.-Ltd/blob/main/Shenzhen%20Youkate%20Industrial%20Co.%2C%20Ltd.md
5421,https://github.com/gatsby2003/Sqlinjection/blob/main/sql.md
5422,"https://github.com/gatsby2003/Struts2-046/blob/main/Xiamen%20Four-Faith%20Communication%20Technology%20Co.,%20Ltd.%20video%20surveillance%20management%20system%20has%20a%20command%20execution%20vulnerability.md"
5423,https://github.com/gatsbyjs/gatsby/commit/5f442081b227cc0879babb96858f970c4ce94c6b
5424,https://github.com/gatsbyjs/gatsby/commit/ae5a654eb346b2e7a9d341b809b2f82d34c0f17c
5425,https://github.com/gatsbyjs/gatsby/commit/dcf88ed01df2c26e0c93a41e1a2a840076d8247e
5426,https://github.com/gatsbyjs/gatsby/commit/fc22f4ba3ad7ca5fb3592f38f4f0ca8ae60b4bf7
5427,https://github.com/gatsbyjs/gatsby/security/advisories/GHSA-c6f8-8r25-c4gc
5428,https://github.com/gatsbyjs/gatsby/security/advisories/GHSA-h2pm-378c-pcxx
5429,https://github.com/gaukas/instructure-canvas-file-oracle
5430,https://github.com/gb111d/ns-asg_poc/
5431,https://github.com/GD008/TENDA/blob/main/AX3/tenda_AX3_setBlackRule/AX3-setBlackRule.md
5432,https://github.com/GD008/TENDA/blob/main/AX3/tenda_AX3_telnet/AX3_telnet.md
5433,https://github.com/GD008/TENDA/blob/main/M3/cookie/M3_cookie.md
5434,https://github.com/GD008/TENDA/blob/main/M3/delWlPolicyData/M3_delWlPolicyData.md
5435,https://github.com/GD008/TENDA/blob/main/M3/getWeiXinConfig/M3_getWeiXinConfig.md
5436,https://github.com/GD008/TENDA/blob/main/M3/setVlanInfo/M3_setVlanInfo.md
5437,https://github.com/GD008/TENDA/blob/main/M3/telnet/M3_telnet.md
5438,https://github.com/GD008/TENDA/blob/main/M3/upgrade/M3_upgrade.md
5439,https://github.com/GD008/TENDA/blob/main/w30e/tenda_w30e_deleteMesh/w30e_deleteMesh.md
5440,https://github.com/GD008/TENDA/blob/main/w30e/tenda_w30e_localMsg/w30e_localMsg.md
5441,https://github.com/GD008/TENDA/blob/main/w30e/tenda_w30e_rebootMesh/w30e_rebootMesh.md
5442,https://github.com/GD008/TENDA/blob/main/w30e/tenda_w30e_resetMesh/w30e_resetMesh.md
5443,https://github.com/GD008/TENDA/blob/main/w30e/tenda_w30e_setAdvancedSetList/w30e_setAdvancedSetList.md
5444,https://github.com/GD008/TENDA/blob/main/w30e/tenda_w30e_setFixTools/w30e_setFixTools.md
5445,https://github.com/GD008/TENDA/blob/main/w30e/tenda_w30e_setIPv6Status/w30e_setIPv6Status.md
5446,https://github.com/GD008/TENDA/blob/main/w30e/tenda_w30e_setUmountUSBPartition/w30e_setUmountUSBPartition.md
5447,https://github.com/GD008/TENDA/blob/main/w30e/tenda_w30e_telnet/w30e_telnet.md
5448,https://github.com/GD008/TENDA/blob/main/w30e/tenda_w30e_upgradeMeshOnline/w30e_upgradeMeshOnline.md
5449,https://github.com/GD008/TENDA/blob/main/w30e/tenda_w30e_UploadCfg/w30e_UploadCfg.md
5450,https://github.com/GD008/TENDA/blob/main/W9/W9_execommand/W9_execommand.md
5451,https://github.com/GD008/TENDA/blob/main/W9/W9_getDiagnoseInfo/W9_getDiagnoseInfo.md
5452,https://github.com/GD008/TENDA/blob/main/W9/W9_setAutoPing/W9_setAutoPing.md
5453,https://github.com/GD008/TENDA/blob/main/W9/W9_setDiagnoseInfo/W9_setDiagnoseInfo.md
5454,https://github.com/GD008/TENDA/blob/main/W9/W9_setUplinkInfo/W9_setUplinkInfo.md
5455,https://github.com/GD008/TENDA/blob/main/W9/W9_WifiMacFilterSet/W9_WifiMacFilterSet.md
5456,https://github.com/gdraheim/zziplib/issues/69
5457,https://github.com/Gear-D/bug_report/blob/main/SQLi-1.md
5458,https://github.com/geekan/MetaGPT/issues/731
5459,https://github.com/geilihan/bug_reports/blob/main/packers-and-movers-management-system/SQL-1.md
5460,https://github.com/gentoo/soko/security/advisories/GHSA-gc2x-86p3-mxg2
5461,https://github.com/geokit/geokit-rails/blob/master/lib/geokit-rails/ip_geocode_lookup.rb%23L37
5462,https://github.com/geokit/geokit-rails/commit/7ffc5813e57f6f417987043e1039925fd0865c43
5463,https://github.com/geokit/geokit-rails/commit/a93dfe49fb9aeae7164e2f8c4041450a04b5482f
5464,https://github.com/GeoNode/geonode/commit/2fdfe919f299b21f1609bf898f9dcfde58770ac0
5465,https://github.com/GeoNode/geonode/commit/79ac6e70419c2e0261548bed91c159b54ff35b8d
5466,https://github.com/GeoNode/geonode/commit/a9eebae80cb362009660a1fd49e105e7cdb499b9
5467,https://github.com/GeoNode/geonode/commit/e53bdeff331f4b577918927d60477d4b50cca02f
5468,https://github.com/GeoNode/geonode/releases/tag/4.1.3
5469,https://github.com/GeoNode/geonode/security/advisories/GHSA-87mh-vw7c-5v6w
5470,https://github.com/GeoNode/geonode/security/advisories/GHSA-mcmc-c59m-pqq8
5471,https://github.com/GeoNode/geonode/security/advisories/GHSA-pxg5-h34r-7q8p
5472,https://github.com/GeoNode/geonode/security/advisories/GHSA-rmxg-6qqf-x8mr
5473,https://github.com/GeoNode/geonode/security/advisories/GHSA-rwcv-whm8-fmxm
5474,https://github.com/GeoNode/geoserver-geonode-ext/blob/2.20.7/data/security/rest.properties
5475,https://github.com/GeoNode/geoserver-geonode-ext/commit/f44cb074d8361c0f4e625013675bdd7bd8203df6
5476,https://github.com/geopython/OWSLib/pull/863/commits/b92687702be9576c0681bb11cad21eb631b9122f
5477,https://github.com/geopython/OWSLib/security/advisories/GHSA-8h9c-r582-mggc
5478,https://github.com/georgeOsdDev/markdown-edit/issues/12
5479,https://github.com/geoserver/geoserver/commit/1b1835afbb9c282d1840786259aeda81c1d22b00
5480,https://github.com/geoserver/geoserver/commit/4557a832eed19ec18b9753cb97e8aa85269741d2
5481,https://github.com/geoserver/geoserver/commit/5d6af2f8ba9ad7dffae59575504a867159698772
5482,https://github.com/geoserver/geoserver/commit/6f04adbdc6c289f5cb815b1462a6bd790e3fb6ef
5483,https://github.com/geoserver/geoserver/commit/7db985738ff2422019ccac974cf547bae5770cad
5484,https://github.com/geoserver/geoserver/commit/9f40265febb5939f23e2c53930c9c35e93970afe
5485,https://github.com/geoserver/geoserver/commit/a26c32a469ee4c599236380452ffb4260361bd6f
5486,https://github.com/geoserver/geoserver/commit/c37f58fbacdfa0d581a6f99195585f70b1201f0a
5487,https://github.com/geoserver/geoserver/commit/ca683170c669718cb6ad4c79e01b0451065e13b8
5488,https://github.com/geoserver/geoserver/commit/df65ff05250cbb498c78af906d66e0c084ace8a1
5489,https://github.com/geoserver/geoserver/commit/fe235b3bb1d7f05751a4a2ef5390c36f5c9e78ae
5490,https://github.com/geoserver/geoserver/pull/7161
5491,https://github.com/geoserver/geoserver/pull/7162
5492,https://github.com/geoserver/geoserver/pull/7173
5493,https://github.com/geoserver/geoserver/pull/7174
5494,https://github.com/geoserver/geoserver/pull/7175
5495,https://github.com/geoserver/geoserver/pull/7181
5496,https://github.com/geoserver/geoserver/pull/7222
5497,https://github.com/geoserver/geoserver/pull/7289
5498,https://github.com/geoserver/geoserver/releases/tag/2.22.5
5499,https://github.com/geoserver/geoserver/releases/tag/2.23.2
5500,https://github.com/geoserver/geoserver/security/advisories/GHSA-56r3-f536-5gf7
5501,https://github.com/geoserver/geoserver/security/advisories/GHSA-5pr3-m5hm-9956
5502,https://github.com/geoserver/geoserver/security/advisories/GHSA-75m5-hh4r-q9gx
5503,https://github.com/geoserver/geoserver/security/advisories/GHSA-7x76-57fr-m5r5
5504,https://github.com/geoserver/geoserver/security/advisories/GHSA-88wc-fcj9-q3r9
5505,https://github.com/geoserver/geoserver/security/advisories/GHSA-8g7v-vjrc-x4g5
5506,https://github.com/geoserver/geoserver/security/advisories/GHSA-9rfr-pf2x-g4xf
5507,https://github.com/geoserver/geoserver/security/advisories/GHSA-9v5q-2gwq-q9hq
5508,https://github.com/geoserver/geoserver/security/advisories/GHSA-cqpc-x2c6-2gmf
5509,https://github.com/geoserver/geoserver/security/advisories/GHSA-fcpm-hchj-mh72
5510,https://github.com/geoserver/geoserver/security/advisories/GHSA-fg9v-56hw-g525
5511,https://github.com/geoserver/geoserver/security/advisories/GHSA-fh7p-5f6g-vj2w
5512,https://github.com/GeoWebCache/geowebcache/commit/9d010e09c784690ada8af43f594461a2553a62f0
5513,https://github.com/GeoWebCache/geowebcache/issues/1171
5514,https://github.com/GeoWebCache/geowebcache/issues/1172
5515,https://github.com/GeoWebCache/geowebcache/pull/1173
5516,https://github.com/GeoWebCache/geowebcache/pull/1174
5517,https://github.com/geraldoalcantara/CVE-2023-49539
5518,https://github.com/geraldoalcantara/CVE-2023-49540
5519,https://github.com/geraldoalcantara/CVE-2023-49543
5520,https://github.com/geraldoalcantara/CVE-2023-49544
5521,https://github.com/geraldoalcantara/CVE-2023-49545
5522,https://github.com/geraldoalcantara/CVE-2023-49546
5523,https://github.com/geraldoalcantara/CVE-2023-49547
5524,https://github.com/geraldoalcantara/CVE-2023-49548
5525,https://github.com/geraldoalcantara/CVE-2023-49968
5526,https://github.com/geraldoalcantara/CVE-2023-49969
5527,https://github.com/geraldoalcantara/CVE-2023-49970
5528,https://github.com/geraldoalcantara/CVE-2023-49971
5529,https://github.com/geraldoalcantara/CVE-2023-49973
5530,https://github.com/geraldoalcantara/CVE-2023-49974
5531,https://github.com/geraldoalcantara/CVE-2023-49976
5532,https://github.com/geraldoalcantara/CVE-2023-49977
5533,https://github.com/geraldoalcantara/CVE-2023-49978
5534,https://github.com/geraldoalcantara/CVE-2023-49979
5535,https://github.com/geraldoalcantara/CVE-2023-49980
5536,https://github.com/geraldoalcantara/CVE-2023-49981
5537,https://github.com/geraldoalcantara/CVE-2023-49982
5538,https://github.com/geraldoalcantara/CVE-2023-49983
5539,https://github.com/geraldoalcantara/CVE-2023-49984
